Date,Location,Traffic Volume,Vehicle Type,Weather,Temperature,Speed,Accident,Holiday,Congestion Level
2024-09-16,East,804,Truck,Cloudy,24,54.8,No,No,Low
2025-01-14,East,1108,Truck,Foggy,30,30.7,No,No,High
2025-04-02,Downtown,948,Bus,Cloudy,37,35.1,No,No,Medium
2025-02-02,Airport,312,Car,Rainy,20,66.5,No,No,Low
2024-03-22,Industrial,1240,Bike,Rainy,27,23.4,No,No,High
2025-10-17,Downtown,414,Bus,Rainy,24,71.4,No,No,Medium
2025-12-16,North,721,Car,Sunny,20,55.2,No,No,Low
2025-11-16,West,694,Bus,Cloudy,20,55.2,No,No,Low
2026-04-15,West,785,Bus,Cloudy,23,43.6,Yes,No,High
2024-03-15,South,613,Car,Rainy,36,61.5,No,No,Medium
2025-07-30,Airport,291,Truck,Foggy,36,63.4,No,No,Low
2024-03-10,Airport,725,Bus,Cloudy,29,43.0,No,No,Low
2024-09-11,East,691,Truck,Sunny,29,52.4,No,No,Low
2026-02-03,East,480,Bus,Sunny,25,59.8,No,No,Low
2024-12-30,Downtown,624,Car,Cloudy,42,62.0,No,No,Low
2025-09-27,West,523,Truck,Cloudy,26,55.1,No,No,Low
2025-06-22,West,558,Car,Cloudy,23,65.7,No,No,Low
2024-11-19,Downtown,391,Bus,Sunny,26,64.4,No,No,Low
2024-10-02,South,534,Truck,Sunny,42,62.6,No,No,Low
2025-04-06,North,841,Bus,Rainy,35,50.4,No,No,Medium
2024-05-29,East,725,Car,Sunny,38,53.0,No,No,Low
2024-11-03,Airport,941,Car,Sunny,26,37.4,No,No,Medium
2026-02-01,South,512,Truck,Cloudy,18,62.5,No,No,Low
2024-07-22,Industrial,1017,Bus,Foggy,34,45.3,No,No,Medium
2025-01-25,East,1162,Bus,Rainy,31,37.5,No,No,Medium
2024-03-22,North,533,Truck,Sunny,38,64.7,No,No,Low
2026-02-04,East,981,Bike,Sunny,25,34.8,No,No,Medium
2024-06-19,Downtown,720,Car,Rainy,42,45.2,Yes,No,Medium
2024-09-25,Downtown,402,Bike,Sunny,38,71.9,No,No,Low
2024-01-30,South,854,Truck,Rainy,26,41.8,No,No,Medium
2024-06-30,East,871,Bike,Cloudy,29,44.2,No,No,Low
2025-03-28,East,347,Truck,Sunny,42,67.1,No,Yes,Low
2025-07-01,East,499,Bike,Sunny,37,52.0,No,No,Low
2025-01-17,West,503,Bike,Sunny,30,59.9,No,No,Low
2025-03-08,West,470,Truck,Sunny,31,55.2,No,No,Low
2024-05-19,Industrial,572,Bike,Cloudy,24,53.1,No,No,Low
2025-07-01,Downtown,190,Truck,Sunny,25,64.4,No,No,Low
2024-08-10,South,437,Bike,Foggy,28,58.5,No,No,Low
2024-09-29,West,103,Bike,Sunny,30,74.9,No,No,Low
2026-02-28,Industrial,394,Car,Sunny,39,68.2,No,No,Low
2024-11-26,Industrial,909,Car,Rainy,33,41.6,No,No,Medium
2026-06-27,North,688,Car,Sunny,26,56.5,Yes,No,Medium
2024-01-10,Airport,348,Bike,Cloudy,25,60.1,No,No,Low
2024-12-12,Downtown,618,Truck,Cloudy,22,57.3,No,No,Medium
2026-03-18,Airport,261,Bike,Rainy,41,62.6,No,Yes,Low
2025-12-24,South,609,Bike,Sunny,41,52.6,No,No,Low
2025-06-27,South,635,Truck,Cloudy,34,51.6,No,No,Low
2025-09-26,North,508,Truck,Rainy,30,66.7,No,No,Medium
2024-06-06,South,497,Bike,Cloudy,20,56.1,No,No,Low
2026-06-13,Downtown,738,Bike,Sunny,30,58.5,No,Yes,Medium
2025-12-19,Downtown,1036,Truck,Sunny,24,32.6,Yes,No,High
2026-03-31,South,587,Bike,Rainy,37,49.5,Yes,No,Medium
2026-05-04,North,946,Car,Sunny,24,41.2,No,No,Medium
2025-10-02,Industrial,828,Bike,Rainy,39,51.9,No,No,Low
2024-06-19,East,522,Truck,Cloudy,29,61.1,No,No,Low
2025-02-26,Airport,860,Truck,Cloudy,42,45.6,No,No,Low
2025-04-08,Downtown,222,Car,Foggy,27,70.1,No,No,Low
2026-05-26,Airport,362,Truck,Rainy,36,58.5,No,No,Low
2024-12-30,South,420,Truck,Rainy,27,67.2,No,No,Medium
2024-08-10,Industrial,1046,Truck,Rainy,40,33.2,No,No,High
2025-10-19,Industrial,670,Bike,Sunny,29,48.2,No,Yes,Low
2026-02-04,Downtown,296,Bike,Sunny,36,76.2,No,No,Low
2024-06-05,Industrial,477,Bike,Foggy,20,61.9,No,No,Low
2024-05-31,Downtown,476,Bike,Cloudy,20,66.0,No,Yes,Low
2026-02-19,West,947,Bus,Cloudy,37,41.1,No,No,Medium
2024-03-14,South,656,Car,Sunny,24,45.8,No,No,Low
2024-06-22,Airport,439,Bike,Cloudy,25,65.4,No,No,Low
2026-02-14,Downtown,161,Car,Sunny,27,68.6,No,No,Low
2025-04-05,South,584,Bus,Rainy,42,63.6,No,No,Medium
2026-01-17,Industrial,249,Car,Sunny,26,71.0,No,No,Low
2026-03-19,South,506,Car,Cloudy,39,62.8,No,No,Low
2024-01-20,East,1037,Bus,Foggy,28,32.5,No,No,High
2024-07-22,West,652,Car,Sunny,33,50.9,No,No,Low
2024-12-21,South,765,Truck,Sunny,19,53.4,No,No,Low
2025-07-22,North,1066,Truck,Rainy,30,36.4,No,No,High
2024-09-03,East,1063,Truck,Rainy,24,35.5,No,No,High
2024-11-12,West,872,Bus,Sunny,38,42.1,No,No,Low
2024-03-10,Industrial,791,Car,Sunny,18,53.4,No,No,Low
2024-11-06,Airport,843,Truck,Sunny,18,46.3,No,No,Medium
2025-08-03,West,642,Bus,Sunny,42,62.3,No,Yes,Medium
2025-04-25,South,419,Bus,Rainy,24,68.2,No,No,Low
2024-10-03,Industrial,816,Bus,Rainy,32,49.4,No,Yes,Medium
2026-06-27,East,1106,Car,Cloudy,30,43.8,No,No,Low
2025-06-17,East,362,Car,Rainy,41,69.5,No,No,Medium
2026-02-22,North,574,Truck,Sunny,27,62.0,No,No,Low
2025-09-19,West,221,Bus,Cloudy,34,67.2,No,No,Low
2025-02-27,Downtown,216,Bus,Cloudy,32,73.4,No,No,Low
2026-01-05,Downtown,759,Car,Rainy,40,57.6,No,No,Medium
2024-06-12,East,374,Car,Rainy,39,61.0,No,No,Low
2026-02-26,East,275,Truck,Sunny,38,65.0,No,No,Low
2024-01-04,Downtown,805,Bike,Cloudy,37,45.8,No,No,Medium
2025-11-06,East,502,Bike,Sunny,35,57.9,No,No,Low
2024-07-08,Industrial,449,Truck,Sunny,37,56.0,No,No,Low
2024-04-21,North,357,Truck,Cloudy,35,68.7,No,No,Low
2024-04-05,South,779,Bike,Rainy,20,44.8,No,No,Low
2025-12-12,West,1011,Bike,Cloudy,21,47.6,No,No,Low
2025-05-10,West,788,Truck,Sunny,36,44.5,No,No,Medium
2025-07-30,Industrial,406,Bike,Cloudy,40,55.8,No,No,Low
2024-01-25,Airport,614,Car,Rainy,31,57.4,No,No,Medium
2025-07-27,Downtown,718,Bus,Cloudy,27,53.3,No,No,Low
2024-04-26,South,462,Bike,Rainy,23,63.5,Yes,No,Medium
2025-04-30,North,733,Bike,Sunny,28,55.7,No,No,Low
2026-05-05,West,318,Truck,Cloudy,28,63.3,No,Yes,Low
2026-05-10,East,555,Bus,Cloudy,42,59.8,No,No,Low
2024-10-05,East,413,Bus,Sunny,34,58.5,No,No,Low
2026-03-14,Downtown,341,Bike,Cloudy,22,73.4,No,No,Low
2024-11-13,Airport,575,Car,Rainy,22,50.0,No,No,Low
2025-01-31,Downtown,400,Car,Sunny,20,57.0,No,Yes,Low
2025-06-17,South,314,Car,Cloudy,28,68.4,No,No,Low
2025-06-29,Industrial,764,Car,Sunny,37,44.4,No,No,Low
2025-07-09,South,253,Truck,Sunny,25,70.9,No,No,Low
2024-12-12,Downtown,317,Bus,Sunny,30,72.3,Yes,No,Medium
2024-07-02,West,953,Bike,Cloudy,40,35.9,No,No,Medium
2025-08-04,Airport,656,Bike,Sunny,42,52.8,No,No,Low
2024-05-27,South,828,Bike,Sunny,28,38.9,No,No,Low
2025-05-01,East,440,Bike,Rainy,36,57.4,No,No,Low
2026-04-17,South,582,Car,Rainy,31,55.7,No,No,Medium
2024-06-11,Downtown,841,Truck,Sunny,31,48.4,No,No,Medium
2025-12-11,Industrial,1118,Car,Rainy,21,41.3,No,No,Medium
2025-07-22,North,491,Truck,Foggy,37,67.4,No,Yes,Low
2024-04-02,West,736,Car,Rainy,27,56.6,No,No,Medium
2024-07-29,South,420,Truck,Rainy,29,55.2,No,No,Medium
2025-06-06,Airport,923,Truck,Sunny,18,46.1,No,No,Low
2026-05-31,North,872,Bike,Rainy,30,50.1,No,No,Medium
2024-08-04,East,290,Bus,Sunny,31,64.4,No,No,Low
2024-01-12,Downtown,301,Bus,Rainy,22,73.0,No,No,Low
2026-03-18,East,480,Bus,Cloudy,30,57.8,No,No,Low
2025-09-11,East,563,Bus,Rainy,36,50.5,No,No,Medium
2025-05-09,Downtown,1107,Bike,Foggy,34,35.7,No,No,High
2025-06-13,West,314,Car,Sunny,39,68.4,No,No,Low
2024-02-24,Airport,506,Car,Cloudy,41,62.8,No,No,Low
2024-10-23,Industrial,815,Truck,Rainy,33,40.4,No,No,Medium
2026-04-08,Downtown,351,Truck,Cloudy,26,66.0,No,No,Low
2026-05-28,Industrial,791,Car,Cloudy,39,45.4,No,No,Low
2026-03-12,East,480,Bus,Rainy,20,56.8,No,No,Low
2026-02-09,North,399,Bike,Rainy,29,64.0,No,No,Low
2024-02-23,East,396,Bike,Sunny,35,68.2,No,No,Low
2024-09-25,Airport,518,Bike,Sunny,39,52.3,No,No,Low
2025-06-28,Airport,538,Bike,Cloudy,26,53.5,No,No,Low
2025-11-01,East,1229,Bus,Rainy,28,27.8,No,No,High
2025-07-14,Downtown,475,Car,Sunny,32,62.0,No,No,Low
2024-07-16,West,836,Car,Sunny,24,41.6,No,No,Low
2024-03-29,East,1275,Bus,Rainy,32,23.0,No,No,High
2024-10-10,Industrial,550,Truck,Sunny,19,60.0,No,No,Low
2024-09-21,East,1025,Car,Cloudy,23,34.0,No,No,Medium
2025-07-07,West,398,Car,Rainy,20,64.1,No,No,Low
2024-01-20,Industrial,748,Car,Rainy,40,54.1,No,No,Medium
2024-01-04,Airport,670,Bike,Cloudy,20,45.2,No,No,Low
2025-12-06,West,245,Truck,Sunny,38,72.2,Yes,No,Low
2026-05-11,Industrial,424,Bus,Sunny,24,67.0,No,Yes,Low
2025-10-07,East,383,Car,Rainy,19,63.7,No,No,Low
2025-02-02,Industrial,183,Truck,Cloudy,18,65.7,No,No,Low
2026-03-17,East,647,Car,Sunny,39,53.1,No,No,Low
2024-02-07,East,757,Car,Cloudy,40,41.7,Yes,No,Medium
2025-10-09,Airport,303,Car,Cloudy,21,66.9,No,No,Low
2026-04-03,South,603,Bike,Sunny,22,53.9,No,No,Low
2025-08-30,Downtown,668,Car,Sunny,29,59.3,No,No,Low
2025-08-18,Downtown,112,Bike,Rainy,18,69.5,No,Yes,Medium
2026-06-27,Industrial,806,Bike,Cloudy,34,46.8,No,No,Low
2025-09-17,West,643,Bus,Rainy,27,46.3,No,No,Medium
2024-08-29,West,402,Car,Cloudy,34,61.9,No,No,Low
2024-02-24,Airport,394,Bus,Cloudy,23,57.2,No,No,Low
2025-10-22,North,130,Bike,Sunny,32,67.8,No,No,Low
2024-06-29,East,500,Car,Sunny,36,58.0,No,No,Low
2024-08-23,North,255,Car,Sunny,25,76.8,No,No,Low
2026-06-30,North,798,Bike,Sunny,24,48.1,No,No,Low
2024-12-09,Industrial,429,Car,Sunny,31,64.8,No,No,Low
2026-06-26,North,899,Bus,Cloudy,31,42.0,No,No,Medium
2025-04-29,Downtown,635,Bike,Rainy,36,50.6,No,No,Medium
2024-01-06,Downtown,877,Bike,Rainy,30,39.9,No,No,Medium
2025-05-22,West,603,Car,Cloudy,29,49.9,No,No,Low
2025-05-06,North,851,Bike,Rainy,32,42.0,Yes,No,High
2024-07-08,East,611,Car,Rainy,28,56.6,No,Yes,Medium
2026-02-09,West,547,Bus,Rainy,41,61.1,No,No,Low
2024-04-23,East,815,Car,Sunny,20,45.4,No,No,Low
2024-12-08,Downtown,766,Bike,Rainy,40,48.4,No,No,Medium
2024-12-27,Industrial,767,Bike,Sunny,33,44.3,No,Yes,Low
2025-12-27,Airport,355,Truck,Cloudy,40,71.8,No,No,Low
2024-03-23,South,437,Car,Sunny,33,60.5,No,No,Low
2025-10-04,East,406,Bus,Cloudy,18,57.8,No,No,Low
2026-06-11,Industrial,888,Truck,Sunny,28,52.5,No,No,Medium
2025-03-31,West,770,Bus,Rainy,25,50.2,No,No,Low
2024-05-31,East,453,Bus,Cloudy,23,57.9,No,No,Low
2024-08-31,South,265,Bus,Sunny,40,71.4,No,No,Low
2024-05-31,West,325,Bus,Cloudy,33,69.0,Yes,No,Medium
2024-01-05,West,817,Truck,Cloudy,42,43.3,No,No,Medium
2026-01-16,Industrial,377,Car,Rainy,35,56.9,No,No,Low
2025-09-24,South,667,Car,Sunny,34,53.3,No,No,Low
2024-01-24,Airport,384,Bike,Cloudy,30,66.6,No,No,Low
2025-09-11,Industrial,444,Truck,Sunny,30,63.2,No,No,Low
2024-12-25,Airport,766,Car,Sunny,31,46.4,No,No,Low
2026-01-16,Airport,419,Car,Sunny,34,67.2,No,No,Low
2024-01-07,South,311,Bike,Sunny,22,71.6,No,No,Low
2025-07-21,Airport,415,Truck,Rainy,32,55.4,No,No,Low
2024-09-25,Airport,975,Bike,Sunny,23,40.0,No,No,Low
2024-05-02,Downtown,1063,Truck,Cloudy,38,32.5,No,No,Medium
2025-06-08,Downtown,169,Truck,Sunny,40,70.2,No,Yes,Low
2024-10-06,Industrial,635,Truck,Sunny,20,51.6,No,No,Low
2025-09-05,South,1070,Truck,Rainy,39,40.2,No,No,Medium
2025-07-01,Airport,748,Bus,Sunny,33,47.1,No,No,Low
2024-08-11,North,906,Bus,Rainy,34,38.8,No,No,High
2025-04-16,Airport,531,Bus,Rainy,29,64.8,No,No,Medium
2025-06-19,Industrial,381,Truck,Sunny,40,63.8,No,No,Low
2024-05-08,Downtown,748,Bike,Cloudy,42,55.1,No,No,Low
2024-07-20,Airport,745,Car,Cloudy,27,45.2,Yes,No,Medium
2025-09-08,North,372,Bus,Cloudy,41,68.1,No,Yes,Low
2024-06-13,West,89,Bus,Cloudy,42,74.4,No,Yes,Low
2024-10-15,Downtown,733,Car,Rainy,33,47.7,No,No,Medium
2025-11-20,Airport,449,Truck,Foggy,31,64.0,No,No,Low
2025-04-22,North,347,Bike,Rainy,19,73.1,No,No,Low
2025-01-29,West,755,Truck,Cloudy,31,54.8,No,No,Low
2026-05-27,Industrial,577,Truck,Sunny,21,64.9,No,No,Low
2024-05-02,East,469,Car,Rainy,29,59.2,No,No,Medium
2026-05-14,North,856,Bike,Rainy,36,49.8,No,No,Medium
2025-05-02,East,441,Bike,Cloudy,21,69.4,No,No,Low
2025-10-05,Downtown,725,Car,Rainy,23,53.0,Yes,No,High
2024-11-06,Downtown,521,Car,Cloudy,32,66.2,No,No,Low
2025-05-31,South,707,Car,Foggy,21,53.7,No,Yes,Medium
2025-03-29,Downtown,353,Bus,Cloudy,40,70.9,No,No,Low
2024-11-15,East,765,Car,Cloudy,35,56.4,No,No,Medium
2026-05-24,Downtown,617,Bike,Sunny,39,56.3,No,No,Low
2024-03-03,Downtown,907,Bus,Rainy,18,47.7,No,No,Medium
2025-03-14,East,687,Truck,Sunny,27,46.5,No,No,Low
2024-04-27,Downtown,559,Truck,Sunny,34,49.6,No,No,Low
2025-08-25,East,803,Bike,Sunny,40,49.9,No,No,Low
2025-05-29,North,662,Truck,Sunny,20,54.5,No,No,Low
2024-02-18,East,488,Bus,Cloudy,36,62.5,No,No,Low
2024-03-09,East,961,Bike,Sunny,27,42.6,No,No,Medium
2025-11-10,North,846,Bike,Sunny,42,38.2,No,No,Medium
2026-06-02,East,849,Bus,Cloudy,26,51.0,No,No,Medium
2026-01-14,West,583,Bus,Sunny,39,61.7,No,No,Low
2024-11-22,North,735,Bike,Sunny,39,54.6,No,No,Low
2024-04-26,Downtown,777,Bus,Rainy,31,41.9,No,No,Medium
2024-06-12,Downtown,587,Truck,Rainy,38,63.5,No,No,Low
2024-02-26,West,1035,Truck,Rainy,29,32.6,No,No,High
2026-05-09,North,852,Car,Cloudy,39,53.9,No,No,Low
2025-05-23,West,785,Car,Rainy,41,47.6,No,No,Medium
2024-08-11,North,322,Bus,Foggy,36,70.1,No,No,Low
2024-11-20,East,989,Bus,Foggy,29,43.4,No,No,Medium
2024-01-22,Downtown,532,Car,Cloudy,35,61.7,No,No,Low
2025-07-01,East,691,Car,Rainy,26,51.4,No,No,Medium
2024-08-03,Industrial,681,Truck,Rainy,19,46.8,No,No,Medium
2025-04-27,Airport,961,Truck,Rainy,23,49.6,No,No,Medium
2024-12-26,Industrial,289,Truck,Cloudy,38,74.4,Yes,Yes,Medium
2024-01-04,Industrial,986,Truck,Sunny,34,36.6,No,No,High
2025-12-03,East,719,Bike,Rainy,36,52.2,No,No,Medium
2024-03-27,North,206,Bike,Rainy,25,70.8,No,No,Low
2025-04-18,Industrial,245,Bus,Sunny,22,67.2,No,No,Low
2024-04-30,West,358,Bike,Rainy,33,63.7,No,No,Low
2026-06-01,Industrial,715,Bike,Sunny,24,49.4,No,No,Low
2024-07-03,Downtown,667,Truck,Foggy,25,59.3,No,No,Low
2024-01-11,Airport,973,Truck,Foggy,30,41.1,No,No,Medium
2024-04-07,Downtown,1251,Truck,Rainy,37,23.0,No,No,High
2024-09-16,East,330,Truck,Foggy,35,63.8,No,No,Low
2024-06-22,South,355,Bike,Sunny,22,67.8,No,No,Low
2024-05-10,Industrial,582,Truck,Rainy,37,58.7,No,No,Low
2024-06-17,East,162,Bus,Cloudy,32,69.5,No,No,Low
2024-08-23,East,214,Truck,Sunny,33,74.4,No,No,Low
2025-05-11,Downtown,423,Bus,Sunny,23,71.1,No,No,Low
2025-07-30,North,508,Car,Cloudy,20,66.7,No,No,Low
2026-06-27,South,224,Car,Sunny,28,65.0,No,No,Low
2026-04-30,East,271,Bike,Cloudy,28,75.2,No,No,Low
2026-01-19,North,959,Bus,Rainy,19,45.6,No,No,Medium
2025-02-12,North,724,Bike,Sunny,42,47.0,No,No,Low
2024-11-01,Industrial,687,Truck,Rainy,21,50.5,No,No,Medium
2025-04-01,South,665,Bike,Sunny,23,58.4,No,No,Low
2024-02-11,East,869,Bus,Cloudy,34,53.2,No,No,Low
2024-10-24,Downtown,447,Bike,Sunny,27,67.1,No,No,Low
2025-08-05,Downtown,920,Car,Cloudy,32,43.2,No,No,Medium
2024-09-17,Airport,653,Car,Sunny,23,47.9,No,No,Low
2026-06-16,South,425,Bike,Rainy,28,60.0,No,No,Low
2026-02-03,Airport,462,Car,Sunny,18,68.5,No,Yes,Low
2025-12-09,Industrial,925,Bike,Sunny,40,47.0,No,No,Medium
2024-03-30,Downtown,277,Bus,Sunny,18,64.9,No,Yes,Low
2025-03-22,North,221,Car,Sunny,18,67.2,No,No,Low
2025-05-11,Airport,197,Bike,Cloudy,30,64.1,No,No,Low
2025-10-07,East,341,Bike,Rainy,27,70.4,No,No,Low
2025-06-09,West,584,Bike,Sunny,36,50.6,Yes,Yes,Medium
2025-10-25,Downtown,122,Bike,Cloudy,31,76.1,No,No,Low
2025-04-25,North,851,Bus,Cloudy,40,42.0,No,No,Low
2026-01-10,East,464,Truck,Rainy,37,55.4,No,No,Low
2024-05-12,North,353,Bike,Sunny,27,58.9,No,No,Low
2025-01-02,Industrial,695,Bus,Sunny,20,47.2,No,No,Medium
2024-08-20,North,698,Bike,Sunny,19,48.1,No,No,Medium
2025-09-10,Industrial,320,Car,Rainy,42,62.2,No,No,Medium
2024-02-12,North,1018,Car,Rainy,27,47.3,No,No,Medium
2026-01-20,Industrial,681,Truck,Sunny,32,44.8,No,No,Low
2026-05-04,South,874,Bus,Sunny,29,44.0,No,No,Low
2026-02-10,Airport,791,Bus,Sunny,32,51.4,No,No,Low
2025-03-29,Industrial,519,Car,Sunny,23,63.2,No,No,Low
2025-11-07,West,549,Car,Foggy,34,62.0,No,No,Medium
2026-06-13,Industrial,1100,Truck,Rainy,34,32.0,No,Yes,High
2025-04-01,West,487,Bike,Cloudy,30,61.5,No,No,Low
2024-02-07,East,884,Bus,Cloudy,34,52.6,No,No,Low
2026-02-14,Downtown,676,Car,Rainy,42,58.0,No,No,Medium
2024-04-23,Airport,966,Truck,Sunny,42,36.4,No,No,Medium
2024-11-01,Downtown,1001,Bike,Sunny,36,39.0,No,No,Medium
2024-11-02,Airport,1037,Bus,Rainy,28,36.5,No,No,High
2025-04-10,Industrial,721,Bike,Rainy,22,57.2,No,No,Low
2025-01-13,East,1123,Bike,Rainy,32,42.1,No,No,Medium
2026-04-23,West,631,Bus,Cloudy,34,52.8,No,No,Low
2025-04-29,North,397,Truck,Rainy,21,65.1,No,No,Low
2025-06-19,South,485,Truck,Foggy,22,65.6,No,No,Low
2024-11-08,North,790,Bike,Sunny,19,49.4,No,No,Medium
2025-04-08,East,977,Bus,Rainy,32,36.9,No,No,High
2024-04-01,West,1153,Bike,Sunny,19,39.9,No,No,Medium
2025-10-23,Industrial,751,Car,Cloudy,35,44.0,No,No,Low
2025-09-25,Airport,369,Car,Foggy,34,62.2,No,No,Low
2024-10-08,Airport,231,Bike,Sunny,36,62.8,No,No,Low
2025-03-23,Downtown,305,Truck,Sunny,35,63.8,No,No,Low
2024-09-18,South,149,Bike,Cloudy,23,67.0,No,Yes,Low
2025-02-03,North,284,Bike,Rainy,21,67.6,No,No,Medium
2025-08-23,West,792,Bike,Rainy,35,55.3,No,No,Low
2025-02-21,Downtown,794,Truck,Cloudy,42,44.2,No,No,Low
2025-08-04,Downtown,568,Bus,Rainy,23,62.3,No,No,Medium
2025-04-07,Airport,155,Bike,Foggy,23,80.8,No,No,Low
2025-09-04,East,447,Truck,Rainy,27,56.1,No,No,Low
2024-04-01,Downtown,934,Bus,Rainy,24,44.6,No,No,Medium
2025-10-12,East,937,Truck,Sunny,32,34.5,No,No,Medium
2025-10-23,East,1025,Car,Rainy,40,43.0,No,No,High
2024-03-24,Downtown,749,Car,Rainy,21,54.0,No,No,Medium
2025-01-01,Airport,476,Car,Sunny,18,53.0,No,No,Low
2025-11-27,North,545,Car,Rainy,25,61.2,No,No,Low
2024-10-14,Industrial,489,Bus,Sunny,21,68.4,No,No,Low
2024-06-23,Industrial,1042,Bus,Sunny,26,37.3,No,No,High
2026-01-16,Airport,1160,Car,Foggy,26,39.6,No,No,Medium
2025-03-13,Industrial,491,Car,Rainy,31,68.4,No,No,Low
2025-05-22,Airport,839,Car,Rainy,31,48.4,No,No,Low
2025-02-05,Downtown,445,Car,Foggy,20,59.2,No,No,Low
2024-11-14,Industrial,617,Car,Sunny,38,55.3,Yes,No,Medium
2024-04-20,South,952,Car,Rainy,20,47.9,No,No,Medium
2025-10-02,Downtown,406,Car,Foggy,40,59.8,No,No,Low
2026-04-01,South,552,Bike,Sunny,27,52.9,No,No,Low
2026-02-09,Airport,719,Car,Cloudy,37,53.2,No,No,Low
2025-04-09,West,369,Bus,Sunny,36,61.2,No,Yes,Low
2024-09-19,East,528,Bike,Sunny,22,63.9,Yes,No,Medium
2025-10-29,West,200,Bus,Sunny,29,68.0,No,No,Low
2024-08-31,Airport,217,Car,Sunny,24,69.3,No,No,Low
2025-12-12,West,692,Truck,Rainy,27,49.3,No,No,Low
2025-04-10,North,427,Car,Cloudy,24,64.9,No,No,Low
2024-07-29,Airport,159,Car,Sunny,21,79.6,Yes,Yes,Medium
2025-10-08,Downtown,1020,Car,Sunny,26,41.2,No,No,Medium
2024-09-08,Downtown,417,Bus,Rainy,39,58.3,Yes,No,Medium
2024-08-03,North,1028,Truck,Rainy,37,32.9,No,No,Medium
2024-05-27,North,545,Bike,Cloudy,38,51.2,No,No,Low
2025-08-24,South,609,Bus,Sunny,22,62.6,No,Yes,Low
2026-01-14,Airport,676,Car,Sunny,42,60.0,No,No,Medium
2025-04-20,Industrial,482,Truck,Cloudy,33,64.7,No,No,Low
2025-10-27,North,592,Bus,Cloudy,31,53.3,No,No,Low
2024-09-17,North,847,Car,Sunny,19,48.1,No,No,Low
2025-04-06,East,691,Truck,Rainy,23,52.4,No,No,Low
2025-01-02,Airport,557,Car,Rainy,20,55.7,No,No,Low
2024-07-20,South,1056,Truck,Rainy,24,33.8,No,No,High
2024-09-24,South,854,Truck,Rainy,36,52.8,No,No,Medium
2026-02-18,North,938,Bus,Rainy,36,48.5,No,No,Medium
2024-12-14,Airport,738,Bus,Sunny,32,42.5,No,No,Low
2024-05-22,South,777,Car,Cloudy,25,52.9,No,No,Medium
2024-11-02,Downtown,922,Car,Rainy,28,47.1,No,No,Medium
2024-07-28,West,943,Bike,Sunny,32,43.3,No,No,Low
2024-06-24,West,280,Bus,Sunny,23,72.8,No,No,Low
2024-07-29,Industrial,760,Car,Cloudy,28,46.6,Yes,No,Medium
2024-05-12,East,667,Car,Sunny,24,60.3,No,No,Low
2025-09-10,West,500,Bus,Cloudy,18,54.0,No,No,Low
2025-09-11,South,1126,Bike,Cloudy,27,41.0,No,No,Medium
2025-12-18,East,626,Bus,Sunny,31,52.0,No,No,Medium
2024-04-07,Downtown,648,Bus,Rainy,35,48.1,No,No,Medium
2025-05-20,Downtown,594,Truck,Sunny,28,53.2,No,No,Low
2024-07-31,East,601,Car,Sunny,30,60.0,No,No,Low
2025-02-10,South,794,Car,Rainy,32,42.2,No,No,Low
2025-07-15,Industrial,233,Bike,Sunny,23,65.7,No,No,Low
2024-10-28,Industrial,329,Bike,Sunny,26,69.8,Yes,No,Medium
2024-08-09,Industrial,765,Bus,Sunny,34,44.4,No,Yes,Low
2025-12-07,Downtown,855,Car,Sunny,25,44.8,No,No,Low
2024-04-03,Downtown,362,Car,Sunny,25,62.5,No,No,Low
2024-02-15,Downtown,704,Truck,Sunny,35,56.8,No,No,Low
2024-08-25,South,394,Truck,Sunny,30,63.2,No,No,Low
2025-11-04,West,980,Truck,Sunny,42,35.8,No,No,High
2026-03-21,South,984,Car,Cloudy,39,42.6,No,No,Medium
2025-10-12,Airport,461,Bike,Sunny,32,60.6,No,Yes,Low
2025-08-24,North,691,Car,Cloudy,41,51.4,No,No,Medium
2024-03-22,South,539,Bike,Sunny,19,64.4,No,No,Low
2024-05-17,Industrial,1014,Car,Cloudy,27,38.4,No,No,Medium
2024-12-16,West,1256,Car,Rainy,39,28.8,No,No,High
2026-06-12,South,150,Bus,Sunny,20,70.0,No,Yes,Low
2024-05-08,West,292,Bus,Sunny,27,66.3,No,Yes,Low
2025-03-10,North,572,Truck,Sunny,26,60.1,No,No,Low
2025-01-21,East,275,Bike,Cloudy,33,73.0,No,No,Low
2026-05-24,West,596,Bus,Cloudy,27,60.2,No,No,Low
2025-09-12,South,413,Bus,Rainy,18,71.5,No,No,Low
2025-05-18,East,704,Truck,Sunny,20,44.8,No,No,Low
2025-01-29,North,1022,Bike,Foggy,29,46.1,No,No,Medium
2025-12-14,East,1006,Bike,Rainy,29,31.8,Yes,No,High
2024-09-24,Industrial,281,Bus,Sunny,23,62.8,No,No,Low
2025-02-11,Downtown,617,Bus,Rainy,40,59.3,No,No,Medium
2024-11-11,Airport,526,Car,Sunny,22,57.0,No,No,Low
2025-12-16,North,713,Bike,Sunny,34,52.5,No,Yes,Low
2024-06-23,North,848,Bus,Sunny,32,44.1,No,No,Low
2024-07-24,North,726,Bus,Sunny,38,48.0,No,No,Low
2024-10-27,Downtown,822,Truck,Sunny,33,42.1,No,Yes,Low
2024-03-03,Industrial,966,Car,Sunny,37,41.4,Yes,No,High
2025-04-29,East,599,Truck,Sunny,25,60.0,No,No,Low
